SAN JOSE BUILDING ID,STREET,CITY,STATE,ZIP CODE,ASSESSOR PARCEL NUMBER,YEAR BUILT,PRIMARY PROPERTY TYPE,ASSESSOR GROSS FLOOR AREA (ft^2),REPORTED GROSS FLOOR AREA (ft^2),ANNUAL REPORTING YEAR,ANNUAL BENCHMARKING STATUS,BEYOND BENCHMARKING COMPLIANCE YEAR,BEYOND BENCHMARKING COMPLIANCE STATUS,ENERGY STAR SCORE,WEATHER NORMALIZED SITE ENERGY USE INTENSITY (kBTU/ft^2),WEATHER NORMALIZED SOURCE ENERGY USE INTENSITY (kBTU/ft^2),SITE ENERGY USE INTENSITY (kBTU/ft^2),SOURCE ENERGY USE INTENSITY (kBTU/ft^2),TOTAL ELECTRICITY USE (kWh),TOTAL NATURAL GAS USE (therms),INDIRECT GREENHOUSE GAS EMISSIONS (metric tons of CO2e),DIRECT GREENHOUSE GAS EMISSIONS (metric tons of CO2e),TOTAL GREENHOUSE GAS EMISSIONS (metric tons of CO2e),MUNICIPALLY SUPPLIED WATER INDOOR USE (kgal),MUNICIPALLY SUPPLIED WATER MIXED USE (kgal),MUNICIPALLY SUPPLIED WATER OUTDOOR USE (kgal),RECYCLED WATER INDOOR USE (kgal),RECYCLED WATER MIXED USE (kgal),RECYCLED WATER OUTDOOR USE (kgal),WELL WATER INDOOR USE (kgal),WELL WATER MIXED USE (kgal),WELL WATER OUTDOOR USE (kgal),OTHER WATER INDOOR USE (kgal),OTHER WATER MIXED USE (kgal),OTHER WATER OUTDOOR USE (kgal),TOTAL WATER USE (kgal),WATER USE INTENSITY (gal/ft^2),US EPA WATER SCORE
1376-1-00,1601 foxworthy ave,san jose,CA,95118,44601034,2009,other - recreation,19746,19746,2023,in compliance,,,,32.5,70.6,32.5,70.6,120766,2289.7,29.2,12.2,41.4,,787.2,,,,,,,,,,,787.2,39.87,
1378-0-00,2700 booksin ave,san jose,CA,95125,44633012,1969,senior living community,78317,78317,2023,in compliance,,,100,28,46.6,28.5,46.8,221596.4,14737.9,51.8,78.3,130.1,,7258.9,,,,,,,,,,,7258.9,92.69,
1379-0-00,2281 plummer ave,san jose,CA,95125,44638035,1968,k-12 school,181715,100000,2023,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1381-0-00,3065 meridian ave,san jose,CA,95124,44705024,2007,strip mall,31392,62894,2023,in compliance,,,,44.2,92.6,43.6,90.9,475512,11181.3,111.2,59.4,170.6,,1795.5,,,,,,,,,,,1795.5,28.55,
1382-0-00,1789 hillsdale ave,san jose,CA,95124,44710083,1971,strip mall,33057,46989,2023,in compliance,,,,106.4,285.8,106.7,286,1369583,3386,320.2,18,338.2,1958.1,,,,,,,,,,,,1958.1,41.67,
1382-1-00,1780 hillsdale ave,san jose,CA,95124,44711001,2006,library,27000,27000,2023,in compliance,,,,65.2,135.8,63.9,132.1,294121,7211.9,71.2,38.3,109.5,79.1,,114.9,,,,,,,,,,194.1,7.19,
1383-0-00,1626 hillsdale ave,san jose,CA,95124,44716012,2009,multifamily housing,52707,58200,2023,in compliance,,,97,26.7,49.6,27.2,50.5,213969.3,8532.9,50,45.3,95.4,,2839.4,,,,,,,,,,,2839.4,48.79,59
1383-1-00,1655 noreen dr,san jose,CA,95124,44729037,1968,worship facility,20484,20484,2023,in compliance,,,100,15,26.5,16.6,28.3,37015.6,2147.1,8.7,11.4,20.1,,279.5,,,,,,,,,,,279.5,13.65,
1384-0-00,1663 branham ln,san jose,CA,95118,44733022,1985,supermarket/grocery store,42899,58935,2023,in compliance,,,83,124.7,313.9,124.7,313.9,1805134,11926,422.1,63.3,485.4,1247,,,,,,,,,,,,1247,21.16,
1385-0-00,3060 almaden expy,san jose,CA,95118,45107003,1962,retail store,20500,20500,2023,in compliance,,,88,48.7,129,48.6,127.1,261291,1045.3,61.1,5.6,66.6,,142.7,,,,,,,,,,,142.7,6.96,
1386-0-00,3150 almaden expy,san jose,CA,95118,45107018,1980,office,63117,62960,2023,in compliance,,,82,41,95.3,42.5,96.1,543169.3,8232,127,43.7,170.7,,667.7,,,,,,,,,,,667.7,10.61,
1387-0-00,3315 almaden expy,san jose,CA,95118,45109067,1980,,46440,,2023,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
1388-0-00,3180 newberry dr,san jose,CA,95118,45109068,1983,office,29708,29708,2023,in compliance,,,78,42.7,84.6,44,86,197963.4,6314.9,46.3,33.5,79.8,1084.2,,,,,,,,,,,,1084.2,36.5,
1389-0-00,1125 branham ln,san jose,CA,95118,45138077,1988,retail store,23437,23148,2023,in compliance,,,56,58.9,153.8,58.7,151.8,349652,1648.3,81.8,8.8,90.5,75.7,,,,,,,,,,,,75.7,3.27,
1390-0-00,4610 meridian ave,san jose,CA,95124,45146055,1987,retail store,25500,25563,2023,in compliance,,,54,57.6,161.2,56.5,158.1,422945,,98.9,0,98.9,105.1,,,,,,,,,,,,105.1,4.11,
1391-0-00,4602 meridian ave,san jose,CA,95124,45146056,1975,strip mall,39339,39339,2023,in compliance,,,,69,130.8,69.8,131.1,380686.7,14484.5,89,76.9,165.9,399.2,,282.8,,,,,,,,,,682,17.34,
1391-1-00,4650 meridian,san jose,CA,95124,45146057,1980,supermarket/grocery store,28239,28000,2023,in compliance,,,61,185.4,442.9,187.5,442.5,1151882,13201.8,269.3,70.1,339.4,,698.8,,,,,,,,,,,698.8,24.96,
1392-0-00,555 sandel way,san jose,CA,95136,45511053,2000,multifamily housing,161399,163661,2023,in compliance,,,97,26,46,26.6,46.8,751980.1,37741.7,182,200.5,382.5,,13886.3,,,,,,,,,,,13886.3,58.27,33
1393-0-00,3100 rubino dr,san jose,CA,95125,45539020,2002,multifamily housing,382196,477683,2023,in compliance,2023,compliant,75,36.5,58.7,37.2,59.2,1969439.7,110481.5,460.5,586.8,1047.3,,20553,,,,,,,,,,,20553,43.03,39
1397-0-00,440 willow glen way,san jose,CA,95125,45603001,1980,multifamily housing,32306,46948,2023,in compliance,,,100,5.7,15.9,6.2,17.4,85607.4,,20,0,20,,5542.8,,,,,,,,,,,5542.8,118.06,1
1398-0-00,1725 almaden rd,san jose,CA,95125,45603002,2003,multifamily housing,35732,47438,2023,in compliance,,,85,34.6,73.5,34.8,73.7,247205.2,5399.2,57.8,28.7,86.5,,2458.1,,,,,,,,,,,2458.1,61.84,57
1398-1-00,1785 almaden rd,san jose,CA,95125,45603055,2020,multifamily housing,83064,85136,2023,in compliance,,,100,18.2,37,18.8,38,261176.6,7078.8,61.1,37.6,98.7,,1739,,,,,,,,,,,1739,20.43,93
1409-0-00,1930 almaden rd,san jose,CA,95125,45609004,1977,multifamily housing,107150,109770,2023,in compliance,,,71,42.8,77.4,43.8,79.2,610372.6,27274.4,142.7,144.9,287.6,972.6,,8214.6,,,,,,,,,,9187.2,83.69,15
1411-0-00,2118 canoas garden ave,san jose,CA,95125,45609007,1972,multifamily housing,227400,139950,2023,in compliance,,,49,73.5,129.9,75.5,133.6,1272992,62183.9,297.6,330.3,627.9,13548.7,,7621.9,,,,,,,,,,21170.6,151.27,11
1412-0-00,2036 evans street,san jose,CA,95125,45609015,1995,multifamily housing,71081,76881,2023,in compliance,,,44,31.3,56.3,32.2,58.3,316925,13943.1,73.8,74.1,147.9,,4974.8,,,,,,,,,,,4974.8,64.71,1
1413-0-00,2220 canoas garden ave,san jose,CA,95125,45609019,1978,self-storage facility,73094,82000,2023,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414-0-00,1800 evans ln,san jose,CA,95125,45610008,2005,multifamily housing,204487,270507,2023,in compliance,,,84,30.6,59.1,31.4,60.7,1254929,42184.2,293.4,224.1,517.5,,15910.7,,,,,,,,,,,15910.7,58.82,23
1435-0-00,1887 monterey rd,san jose,CA,95112,45613005,1976,office,112000,112000,2023,in compliance,,,100,14.7,34.3,15.4,34.8,349388.2,5254.6,81.7,27.9,109.6,,5985.5,,,,,,,,,,,5985.5,53.5,
1444-0-00,1979 monterey rd,san jose,CA,95112,45613022,2000,wholesale club/supercenter,77160,77160,2023,in compliance,,,78,6.7,12.2,6.8,12.6,153910.5,,16.61,0,16.61,329.4,,254.7,,,,,,,,,,584.1,7.57,
1447-0-00,2125 canoas garden ave,san jose,CA,95125,45618003,2001,office,29200,29200,2023,in compliance,,,100,21.7,26.1,23,27.5,16415.4,6167.4,3.8,32.8,36.6,,942.6,,,,,,,,,,,942.6,32.28,
1448-0-00,701 curtner ave,san jose,CA,95125,45618008,1995,multifamily housing,38076,51940,2023,in compliance,,,95,47.7,110,49.4,113.9,539517.1,7269.9,126.1,38.6,164.8,,10656.9,,,,,,,,,,,10656.9,205.18,2
1451-0-00,2179 stone ave,san jose,CA,95125,45620014,1989,non-refrigerated warehouse,21776,21776,2023,in compliance,,,66,27.3,75.9,27.5,76.1,171990.7,125.8,40.2,0.7,40.9,,399,,,,,,,,,,,399,18.32,
1452-0-00,2181 monterey hwy,san jose,CA,95125,45622001,2008,retail store,141814,117030,2023,in compliance,2023,not submitted,100,27.9,37.4,28.6,38.1,951526.2,7819.1,222.5,41.5,264,,915.7,,,,1249.9,,,,,,,2165.7,15.36,
1453-0-01,11 curtner ave,san jose,CA,95125,45622002,2006,retail store,25821,25821,2023,in compliance,,,88,36.5,100.4,36.2,98.6,262125.7,401.7,61.3,2.1,63.4,,424.7,,,,,,,,,,,441.7,17.1,
1453-0-02,21 curtner ave,san jose,CA,95125,45622002,2006,retail store,20472,20472,2023,in compliance,,,21,64.1,175.9,63.4,173.9,368160.6,411.9,89.1,2.2,91.3,,425.5,,,,,,,,,,,425.5,20.78,
1453-0-03,181 curtner ave,san jose,CA,95125,45622002,2006,retail store,45230,45168,2023,in compliance,,,75,40.6,109.6,40.9,109.2,501829,1363,117.3,7.2,124.6,77,,,,,,,,,,,,77,1.7,
1453-0-04,185 curtner ave,san jose,CA,95125,45622002,2006,retail store,20166,20166,2023,in compliance,,,67,60.3,157.8,60.4,156.4,314319.4,1445.7,73.5,7.7,81.2,,359.5,,,,,,,,,,,359.5,17.83,
1454-0-00,2161 monterey rd,san jose,CA,95112,45622003,2007,retail store,137755,137716,2023,in compliance,,,86,53.7,132.6,55,133.2,1739353,16405,406.7,87.1,493.8,2418,,,,,,,,,,,,2418,17.56,
1455-0-00,2013 monterey rd,san jose,CA,95112,45622005,1986,,58064,,2023,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1456-0-00,2302 almaden rd,san jose,CA,95125,45623006,1967,strip mall,95967,104648,2023,in compliance,,,,80,171.7,80.2,170.5,1511968,32390.1,353.5,172,525.6,2050.2,,,,,,,,,,,,2050.2,19.59,
1457-0-00,2415 rinconada dr,san jose,CA,95125,45624009,1968,multifamily housing,76194,72433,2023,in compliance,,,87,33.7,63.5,34.3,64.7,347303,12999,81.2,69,150.2,,5423.6,,,,,,,,,,,5423.6,74.88,11
1458-0-00,1277 babb ct,san jose,CA,95125,45625004,1980,multifamily housing,103252,103264,2023,pending revisions,,,,,,,,,4095.4,,21.8,,,,,,,,,,,,,,,,
1459-0-00,2315 canoas garden ave,san jose,CA,95125,45625005,1980,worship facility,95900,190818,2023,in compliance,,,,33.5,43.2,33.9,43.6,1212371.7,13813.5,58,73.4,131.3,,2547,,,,,,,,,,,2547,15.63,
1460-0-00,1255 babb ct,san jose,CA,95125,45625006,1980,multifamily housing,88680,116350,2023,pending revisions,,,100,8.5,23.9,8.5,23.9,248521.8,,60.1,0,60.1,,,,,,,,,,,,,,,
1461-0-00,2455 masonic dr,san jose,CA,95125,45625007,1982,other,34800,43900,2023,in compliance,,,,22.4,50.7,22,49.8,195881.2,2978.8,45.8,15.8,61.6,,833,,,,,,,,,,,833,18.97,
1462-0-00,300 sands dr,san jose,CA,95125,45626044,1997,multifamily housing,101600,101600,2023,in compliance,,,93,18.9,51.5,19.5,52.7,549468.8,1032.9,128.5,5.5,134,,6819.1,,,,,,,,,,,6819.1,67.12,
1463-0-00,790 ironwood dr,san jose,CA,95125,45633007,1972,multifamily housing,62644,62692,2023,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1465-0-00,88 montecito vista dr,san jose,CA,95111,45640003,2015,multifamily housing,87600,213777,2023,in compliance,,,100,15.3,29.8,15.6,30.4,502671.9,16258.9,117.5,86.4,203.9,,5933.6,,,,,,,,,,,5933.6,27.76,59
1470-0-00,5225 terner way,san jose,CA,95136,45811015,1997,multifamily housing,119595,180383,2023,in compliance,,,82,23.4,42.4,24.2,44,560991.7,24552.3,131.2,130.4,261.6,,9287.9,,,,,,,,,,,9287.9,51.49,2
1471-0-00,5210 terner way,san jose,CA,95136,45811016,2004,multifamily housing,168476,168471,2023,in compliance,,,98,26.1,39.3,27,40.2,332033.6,34238.6,77.6,181.9,259.5,,4774.1,,,,,,,,,,,4774.1,28.34,67
1472-0-00,4984 severance dr,san jose,CA,95136,45812031,1991,multifamily housing,54970,74197,2023,in compliance,2023,pending,89,39.1,63.5,40.2,64.7,279983.2,20270.2,65.5,107.7,173.1,,6727.3,,,,,,,,,,,6727.3,90.67,12
1475-0-00,5411 thornwood dr,san jose,CA,95123,45813052,1978,retail store,236200,235939,2023,in compliance,,,96,25.7,65.2,25.3,63.9,1684724,2092,393.9,11.1,405,1123.1,,,,,,,,,,,,1123.1,4.76,
1476-0-00,5420 thornwood dr,san jose,CA,95123,45813058,1980,bowling alley,48860,49049,2023,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1477-0-00,5589 winfield blvd,san jose,CA,95123,45813061,1985,office,27467,21116,2023,in compliance,,,,47.1,131.8,46.8,131.2,289929.5,,67.8,0,67.8,,477.4,,,,,,,,,,,477.4,22.61,
1478-0-00,5434 thornwood dr,san jose,CA,95123,45813064,1978,,21942,,2023,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1479-0-00,5440 thornwood dr,san jose,CA,95123,45813067,1981,strip mall,21475,21475,2023,in compliance,,,,64.9,140.4,64.2,138.3,255165,5072.8,61.8,26.9,88.7,445.1,,,,,,,,,,,,445.1,20.73,
1479-1-00,925 blossom hill rd,san jose,CA,95123,45813079,1971,enclosed mall,661936,1139602,2023,in compliance,,,,33.1,90.4,32.9,89.4,10477380,17203.7,2535.8,91.4,2627.2,26662.4,,,,,,,,,,,,26662.4,23.4,
1480-0-00,879 blossom hill rd,san jose,CA,95123,45813080,2004,retail store,159697,166458,2023,pending revisions,2023,compliant,77,49.7,125.6,50.2,125.2,2021366,14591,472.6,77.5,550.1,,,,,,,,,,,,,,,
1482-0-00,5540 winfield blvd,san jose,CA,95123,45813082,1980,strip mall,148200,97156,2023,in compliance,,,,28.5,79.7,28.5,79.7,810815.6,,189.6,0,189.6,,,,,,,,,,,,,,,
1483-0-00,1009 blossom river way,san jose,CA,95123,45814030,2000,multifamily housing,176070,302440,2023,in compliance,2023,compliant,93,26.3,58.4,26.9,59.5,1587734,27056,371.2,143.7,514.9,12148,,,,,,,,,,,,12148,40.17,
1484-0-00,1000 blossom river way,san jose,CA,95123,45814033,1999,multifamily housing,131275,146339,2023,in compliance,,,100,14.2,23.4,14.6,23.7,206427.5,14264.1,50,75.8,125.7,,10975.7,,,,,,,,,,,10975.7,75,33
1486-0-00,1055 blossom hill rd,san jose,CA,95123,45815022,1986,strip mall,36856,36856,2023,in compliance,,,,52.6,96.1,53.1,95.9,247656.7,11135.4,57.9,59.1,117.1,,28013.7,,,,,,,,,,,28013.7,760.08,
1487-0-00,4950 almaden expy,san jose,CA,95118,45817022,1980,strip mall,143349,137277,2023,in compliance,,,,104.4,245.1,106.6,247.4,3114787,40101.5,728.3,213,941.3,,2797.4,,,,,,,,,,,2797.4,20.38,
1488-0-00,5155 cherry ave,san jose,CA,95118,45817035,2016,fitness center/health club/gym,45000,45000,2023,in compliance,,,,54.2,122.9,54.2,122.9,497896.1,7389.1,116.4,39.2,155.7,641.1,,,,,,,,,,,,641.1,14.25,
1489-0-00,5140 cherry ave,san jose,CA,95118,45817046,2017,strip mall,52999,53327,2023,in compliance,,,,45.7,122.5,46,122.1,659418.9,2030.1,154.2,10.8,165,309.3,,,,,,,,,,,,309.3,5.8,
1490-0-00,5160 cherry ave,san jose,CA,95118,45817049,2015,retail store,143375,145057,2023,in compliance,,,75,50.4,132.2,50.9,132.6,1923057,8171.6,449.6,43.4,493,,1238.1,,,,,,,,,,,1238.1,8.54,
1491-0-00,1056 branham ln,san jose,CA,95136,45818009,1988,manufacturing/industrial plant,22554,34472,2023,in compliance,,,,2.8,7.9,2.8,7.8,28155,,6.6,0,6.6,,697.7,,,,,,,,,,,697.7,20.24,
1491-1-00,4610 almaden expy,san jose,CA,95118,45818080,2020,senior living community,203993,203993,2023,in compliance,2023,not submitted,10,48,94.9,48.7,95.7,1520352,47512.7,355.5,252.4,607.8,5786.4,,,,,,,,,,,,5786.4,28.37,
1492-0-00,1010-1070  foxchase dr,san jose,CA,95123,45831001,1986,multifamily housing,212532,336580,2023,in compliance,2023,compliant,78,38.1,71.5,38.9,72.4,1776460,70379.9,415.4,373.8,789.2,,23311,,,,,,,,,,,23311,69.26,31
1494-0-00,3245 almaden expy,san jose,CA,95118,45903004,1988,vehicle dealership,48090,48009,2023,in compliance,,,,93.5,244.1,98,248.8,1173009,7047.5,283.9,37.4,321.3,952.1,,,,,,,,,,,,952.1,19.83,
1495-0-00,909 capitol expressway auto mall,san jose,CA,95136,45904005,2015,vehicle dealership,22053,35058,2023,in compliance,,,,39.4,95.3,41.3,96.9,314280.6,3745.8,76.1,19.9,96,,635.8,,,,,,,,,,,635.8,18.14,
1496-0-00,919 capitol expressway auto mall,san jose,CA,95136,45904014,2012,vehicle dealership,54268,49050,2023,in compliance,,,,39.7,103.2,40.7,104.2,504594.3,2767.5,122.1,14.7,136.8,,1407.2,,,,,,,,,,,1407.2,28.69,
1497-0-00,911 capitol expressway auto mall,san jose,CA,95136,45904015,2001,vehicle dealership,58654,58166,2023,in compliance,,,,62.2,141,65,142.4,723056.2,13109.6,175,69.6,244.6,,1489.1,,,,,,,,,,,1489.1,25.6,
1498-0-00,905 capitol expressway auto mall,san jose,CA,95136,45904023,2012,vehicle dealership,39250,37132,2023,in compliance,,,,62.2,149.3,66.2,153.6,522639.4,6761.5,126.5,35.9,162.4,,1745.2,,,,,,,,,,,1745.2,47,
1499-0-00,745 capitol expressway auto mall,san jose,CA,95136,45905016,1987,vehicle dealership,47819,54691,2023,in compliance,,,,40.5,96.1,42.9,98.7,491572.5,6708.8,114.9,35.6,150.6,,612,,,,,,,,,,,612,11.19,
1500-0-00,755 capitol expressway auto mall,san jose,CA,95136,45905017,2010,vehicle dealership,25300,21156,2023,in compliance,,,,54.7,136.2,58,138.4,274757,2895.2,66.5,15.4,81.9,,304.6,,,,,,,,,,,304.6,14.4,
1501-0-00,775 capitol expressway auto mall,san jose,CA,95136,45905019,2019,vehicle dealership,194847,109277,2023,in compliance,,,,47.2,112.8,49,114.6,1156638,14079,270.4,74.8,345.2,1449.7,,2146.4,,,,,,,,,,3596.1,32.91,
1502-0-00,800 hillsdale ave,san jose,CA,95136,45905027,1970,multifamily housing,167705,198801,2023,in compliance,,,99,29.2,58.6,29.9,59.9,950570.3,26940.4,222.3,143.1,365.3,,12504.3,,,,,,,,,,,12504.3,62.9,
1502-1-00,725 capitol expy auto mall,san jose,CA,95136,45905032,1900,self-storage facility,63603,63603,2023,in compliance,,,,3.3,9.3,3.4,9.7,64288,,15,0,15,12,,,,,,,,,,,,12,0.19,
1503-0-00,3220 pearl ave,san jose,CA,95136,45905037,2004,multifamily housing,128376,153000,2023,in compliance,,,96,31.9,55.1,32.6,56.4,569866.5,30383,133.2,161.4,294.6,,10242.1,,,,,,,,,,,10242.1,66.94,41
1504-0-00,1050 capitol expressway auto mall,san jose,CA,95136,45906039,2011,vehicle dealership,27134,27134,2023,in compliance,,,,50,128.4,51.8,130.3,344814.3,2286.9,83.5,12.1,95.6,,2421,,,,,,,,,,,2421,89.22,
1505-0-00,980 capitol expressway auto mall,san jose,CA,95136,45906043,2010,vehicle dealership,27526,27526,2023,in compliance,,,,49.1,114,52.1,116.5,284962.1,4614,69,24.5,93.5,,10.8,,,,,,,,,,,10.8,0.39,
1506-0-00,900 capitol expressway auto mall,san jose,CA,95136,45906049,1969,automobile dealership,56432,55300,2023,in compliance,,,,61.3,117.4,65.3,121.8,493091.1,19296.5,115.3,102.5,217.8,,285.5,,,,,,,,,,,285.5,5.16,
1507-0-00,947 branham ln,san jose,CA,95136,45908004,1972,multifamily housing,53344,53668,2023,in compliance,,,81,40.7,63.2,40.6,62.9,182623.6,15539.6,42.7,82.5,125.2,,3312,,,,,,,,,,,3312,61.71,21
1508-0-00,4424 pearl ave,san jose,CA,95136,45918002,1979,strip mall,62740,31370,2023,in compliance,,,,43.2,112.5,43,111.9,350833.9,1511.7,82,8,90.1,,1192.4,,,,,,,,,,,1192.4,38.01,
1510-0-00,750 w capitol expy,san jose,CA,95136,45927009,2017,vehicle dealership,72000,20315,2023,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1511-0-00,740 capitol expressway auto mall,san jose,CA,95136,45927010,2017,vehicle dealership,26501,,2023,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1519-0-00,3900 vistapark dr,san jose,CA,95136,46219019,1900,self-storage facility,111270,108498,2023,in compliance,,,,1.8,5,1.8,4.9,56092,,13.1,0,13.1,347,,,,,,,,,,,,347,3.2,
1521-0-00,3955 vistapark dr,san jose,CA,95136,46220005,2000,multifamily housing,45440,55225,2023,in compliance,,,100,18.2,26.9,18.6,27.6,74899.4,7697.7,17.5,40.9,58.4,,3440.3,,,,,,,,,,,3440.3,62.3,33
1522-0-00,3975 vistapark dr,san jose,CA,95136,46220006,2000,multifamily housing,45440,59336,2023,in compliance,,,84,30.4,63.4,30.9,64.6,319365.9,7456.9,74.7,39.6,114.3,,3062.5,,,,,,,,,,,3062.5,51.61,42
1523-0-00,370 vista roma way,san jose,CA,95136,46220008,2004,multifamily housing,227940,297408,2023,in compliance,,,58,41.6,83.8,41.8,84.4,1653600,45684.2,386.6,242.7,629.3,,17774.2,,,,,,,,,,,17774.2,72.83,20
1524-0-00,4000 ellmar oaks dr,san jose,CA,95136,46242002,1986,multifamily housing,241800,391955,2023,in compliance,,,94,22.3,57.4,22.9,59.2,2336296,11173.7,546.2,59.3,605.6,,32406.4,,,,,,,,,,,32406.4,81.64,16
1525-0-00,3970 the woods dr,san jose,CA,95136,46243015,1981,multifamily housing,198886,207750,2023,in compliance,,,93,35.2,63.9,35.5,64.2,936424.8,41837.2,218.9,222.2,441.2,,13575.9,3574,,,,,,,,,,17149.9,82.55,14
1526-0-00,4200 the woods dr,san jose,CA,95136,46243016,1983,multifamily housing,202412,206764,2023,in compliance,,,94,37.4,63.9,38.3,65.6,878419.5,49279.6,205.4,261.7,467.1,13590,,2365.6,,,,,,,,,,15955.6,77.17,16
1527-0-00,131 baroni ave,san jose,CA,95136,46243018,1999,non-refrigerated warehouse,50920,68679,2023,in compliance,,,,3.9,10.9,3.9,10.9,78674.5,,18.4,0,18.4,,378.2,,,,,,,,,,,378.2,5.51,
1528-0-00,4100 the woods dr,san jose,CA,95136,46243020,1985,multifamily housing,208716,199366,2023,in compliance,2023,compliant,97,32.7,61.3,33.5,63.3,938500.1,34736.7,219.4,184.5,403.9,12419.7,,2583.4,,,,,,,,,,15003.1,75.25,23
1530-0-00,4300 the woods dr,san jose,CA,95136,46245011,1991,multifamily housing,308126,305600,2023,in compliance,2023,compliant,78,38,71,38.7,73,1654434,61837.6,386.8,328.4,715.3,19198.3,,5299.3,,,,,,,,,,24497.6,80.16,11
1531-0-00,4500 the woods dr,san jose,CA,95136,46245014,2003,multifamily housing,400168,400168,2023,in compliance,,,80,36.1,69.2,37,70.8,2141254,74842.9,500.6,397.5,898.2,24026,,8583.3,,,,,,,,,,32609.3,81.49,7
1532-0-00,4400 the woods dr,san jose,CA,95136,46245015,1999,multifamily housing,229902,229902,2023,in compliance,,,81,36.8,69.4,37.5,70.8,1211009,44938.3,283.1,238.7,521.8,13057.9,,4090.9,,,,,,,,,,17148.8,74.59,12
1533-0-00,4501 snell ave 21-22,san jose,CA,95136,46246020,1988,supermarket/grocery store,209128,54940,2023,not submitted,2023,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1534-0-00,4501 snell ave,san jose,CA,95136,46246021,1991,multifamily housing,72588,291091,2023,in compliance,2023,not submitted,76,31.6,61.2,32.3,62.4,1617473,54250.3,378.2,288.1,666.3,,15277.4,,,,,,,,,,,15277.4,45.1,41
1535-0-00,179 branham ln,san jose,CA,95136,46246029,1988,supermarket/grocery store,52363,54940,2023,in compliance,,,79,144.4,338.6,143.3,335.7,1703666,20620,398.3,109.5,507.9,2204,,,,,,,,,,,,2204,40.12,
1536-0-00,3555 Sandpebble Dr,san jose,CA,95136,46249007,1999,multifamily housing,151200,151656,2023,in compliance,,,71,32.8,68.4,33.4,69.6,875922.5,20790.4,204.8,110.4,315.2,,,,,,,,,,,,,,,
1537-0-00,635 w capitol expy,san jose,CA,95136,46249008,1997,retail store,147317,122244,2023,in compliance,,,95,36.4,80.2,38.4,82,852862.6,17887.5,199.4,95,294.4,,3673.4,,,,,,,,,,,3673.4,30.05,
1538-0-00,3565 charter park dr,san jose,CA,95136,46260005,1992,manufacturing/industrial plant,20666,20666,2023,in compliance,,,,14,38.7,14,38.7,83074.9,61.3,19.4,0.3,19.7,60,,177.4,,,,,,,,,,237.4,11.49,
1539-0-00,3510 charter park dr,san jose,CA,95136,46260021,2009,self-storage facility,33318,42042,2023,in compliance,,,,0.3,0.3,0.3,0.3,3532.8,,0.8,0,0.8,125,,,,,,,,,,,,125,2.97,
1540-0-00,3751 charter park ct,san jose,CA,95136,46260026,1991,manufacturing/industrial plant,25448,25448,2023,in compliance,,,,26.6,65,27.3,65.7,157895.5,1567.6,36.9,8.3,45.2,,661.2,,,,,,,,,,,661.2,25.98,
1541-0-00,3801 charter park ct,san jose,CA,95136,46260027,1990,manufacturing/industrial plant,27629,27629,2023,in compliance,,,,18.1,38.7,18.1,38.7,91070.8,1885.4,21.3,10,31.3,,590.3,,,,,,,,,,,590.3,21.36,
1542-0-00,3851 charter park dr,san jose,CA,95136,46260028,1988,other,33600,33701,2023,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543-0-00,210 hillsdale ave,san jose,CA,95136-1392,46260029,1994,manufacturing/industrial plant,34924,34900,2023,in compliance,,,,99.4,276.6,98.8,274.5,998426.4,398.5,241.6,2.1,243.8,,567.5,,,,,,,,,,,567.5,16.26,
1546-0-00,3591 charter park dr,san jose,CA,95136,46260037,1990,manufacturing/industrial plant,23600,24000,2023,in compliance,,,,49.9,127,51.3,128.3,299548.9,2079.5,70,11,81.1,,323.2,,,,,,,,,,,323.2,13.47,
1547-0-00,565 w capitol expressway,san jose,CA,95136,46264012,1995,supermarket/grocery store,59253,59906,2023,in compliance,,,77,130.5,337.9,132.2,339.7,2015340,10442.7,471.2,55.5,526.7,,943.5,,,,,,,,,,,943.5,15.75,
1548-0-00,3601 copperfield dr,san jose,CA,95136,46265005,1999,multifamily housing,271344,298848,2023,in compliance,,,72,35.4,67.6,36.5,70.1,1587192,54992.2,371.1,292.1,663.2,,24305.5,,,,,,,,,,,24305.5,81.33,10
1549-0-00,380 branham ln,san jose,CA,95136,46406017,1998,senior living community,90523,90306,2023,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1550-0-00,461 blossom hill rd,san jose,CA,95123,46414038,1989,strip mall,27119,28488,2023,in compliance,,,,161,242.2,160.5,240.7,344696.9,33951,80.6,180.3,260.9,,4529.4,,,,,,,,,,,4529.4,158.99,
