SAN JOSE BUILDING ID,STREET,CITY,STATE,ZIP CODE,ASSESSOR PARCEL NUMBER,YEAR BUILT,PRIMARY PROPERTY TYPE,ASSESSOR GROSS FLOOR AREA (ft^2),REPORTED GROSS FLOOR AREA (ft^2),ANNUAL REPORTING YEAR,ANNUAL BENCHMARKING STATUS,BEYOND BENCHMARKING COMPLIANCE YEAR,BEYOND BENCHMARKING COMPLIANCE STATUS,ENERGY STAR SCORE,WEATHER NORMALIZED SITE ENERGY USE INTENSITY (kBTU/ft^2),WEATHER NORMALIZED SOURCE ENERGY USE INTENSITY (kBTU/ft^2),SITE ENERGY USE INTENSITY (kBTU/ft^2),SOURCE ENERGY USE INTENSITY (kBTU/ft^2),TOTAL ELECTRICITY USE (kWh),TOTAL NATURAL GAS USE (therms),INDIRECT GREENHOUSE GAS EMISSIONS (metric tons of CO2e),DIRECT GREENHOUSE GAS EMISSIONS (metric tons of CO2e),TOTAL GREENHOUSE GAS EMISSIONS (metric tons of CO2e),MUNICIPALLY SUPPLIED WATER INDOOR USE (kgal),MUNICIPALLY SUPPLIED WATER MIXED USE (kgal),MUNICIPALLY SUPPLIED WATER OUTDOOR USE (kgal),RECYCLED WATER INDOOR USE (kgal),RECYCLED WATER MIXED USE (kgal),RECYCLED WATER OUTDOOR USE (kgal),WELL WATER INDOOR USE (kgal),WELL WATER MIXED USE (kgal),WELL WATER OUTDOOR USE (kgal),OTHER WATER INDOOR USE (kgal),OTHER WATER MIXED USE (kgal),OTHER WATER OUTDOOR USE (kgal),TOTAL WATER USE (kgal),WATER USE INTENSITY (gal/ft^2),US EPA WATER SCORE
1381-0-00,3065 meridian ave,san jose,CA,95124,44705024,2007,strip mall,31392,62894,2024,in compliance,,,,35,78.9,33.8,75.7,422905.3,6840.4,102.4,36.3,138.7,,2769.3,,,,,,,,,,,2769.3,44.03,
1382-0-00,1789 hillsdale ave,san jose,CA,95124,44710083,1971,strip mall,33057,46989,2024,in compliance,,,,109.6,292.5,110,292.9,1396546,4022.6,338,21.4,359.4,2823.5,,,,,,,,,,,,2823.5,60.09,
1382-1-00,1780 hillsdale ave,san jose,CA,95124,44711001,2006,library,27000,27000,2024,in compliance,2024,pending,,61.1,125.8,61.3,123.6,267781.2,7421.7,64.8,39.4,104.2,114.2,,48.5,,,,,,,,,,162.7,6.02,
1383-0-00,1626 hillsdale ave,san jose,CA,95124,44716012,2009,multifamily housing,52707,58200,2024,in compliance,2024,not submitted,96,27.8,51.9,28.2,52.3,221356.9,8870.9,53.6,47.1,100.7,,2632.8,,,,,,,,,,,2632.8,45.24,65
1383-1-00,1655 noreen dr,san jose,CA,95124,44729037,1968,worship facility,20484,20484,2024,in compliance,,,72,15.4,26.7,17.1,28.6,36298,2272,8.8,12.1,20.9,,608.9,,,,,,,,,,,608.9,29.73,
1384-0-00,1663 branham ln,san jose,CA,95118,44733022,1985,supermarket/grocery store,42899,58935,2024,in compliance,,,82,125,324.9,124.4,322.4,1892495,8742,458,46.4,504.5,979,,,,,,,,,,,,979,16.61,
1385-0-00,3060 almaden expy,san jose,CA,95118,45107003,1962,retail store,20500,20500,2024,in compliance,,,91,48.2,117.8,53,120.9,224105.4,3215.7,54.2,17.1,71.3,,192,,,,,,,,,,,192,9.36,
1386-0-00,3150 almaden expy,san jose,CA,95118,45107018,1980,office,63117,62960,2024,in compliance,,,82,41.3,94.7,42.9,95.4,531086.1,8908,128.5,47.3,175.9,,1579.7,,,,,,,,,,,1579.7,25.09,
1388-0-00,3180 newberry dr,san jose,CA,95118,45109068,1983,office,29708,29708,2024,in compliance,,,94,38.6,80.2,40.6,81.5,193542,5461.7,46.8,29,75.9,1039.5,,,,,,,,,,,,1039.5,34.99,
1389-0-00,1125 branham ln,san jose,CA,95118,45138077,1988,retail store,23437,23148,2024,in compliance,,,66,49.8,139.5,48.5,135.7,328747.8,0,74.4,0,74.4,599.1,,,,,,,,,,,,599.1,25.88,
1390-0-00,4610 meridian ave,san jose,CA,95124,45146055,1987,retail store,25500,25563,2024,in compliance,,,52,59.5,166.7,57.4,160.6,429797,,104,0,104,304.7,,,,,,,,,,,,304.7,11.92,
1391-0-00,4602 meridian ave,san jose,CA,95124,45146056,1975,strip mall,39339,39339,2024,in compliance,,,,60.2,119.1,60.8,119,363133.2,11525.5,87.9,61.2,149.1,198.2,,,,,,,,,,,,198.2,5.04,
1391-1-00,4650 meridian,san jose,CA,95124,45146057,1980,supermarket/grocery store,28239,28000,2024,in compliance,,,61,193.7,442.1,196.4,441.6,1104046,17313.8,267.2,92,359.2,,571.5,,,,,,,,,,,571.5,20.41,
1392-0-00,555 sandel way,san jose,CA,95136,45511053,2000,multifamily housing,161399,163661,2024,in compliance,2024,not submitted,97,31.7,55.4,32.3,55.8,731762.9,39321.8,177.1,208.9,386,,13130.2,,,,,,,,,,,13130.2,65.95,31
1393-0-00,3100 rubino dr,san jose,CA,95125,45539020,2002,multifamily housing,382196,477683,2024,in compliance,,,81,33.7,55.4,34.4,55.5,1551006,111537.7,375.4,592.4,967.8,,20391,,,,,,,,,,,20391,42.69,40
1397-0-00,440 willow glen way,san jose,CA,95125,45603001,1980,multifamily housing,32306,46948,2024,in compliance,2024,compliant,100,6,16.7,6.4,17.8,87378.2,,21.1,0,21.1,,4568.6,,,,,,,,,,,4568.6,97.31,2
1398-0-00,1725 almaden rd,san jose,CA,95125,45603002,2003,multifamily housing,35732,47438,2024,in compliance,,,82,35.1,75,35.3,75,252533,5432,61.1,28.9,90,,1665.9,,,,,,,,,,,1665.9,41.91,84
1398-1-00,1785 almaden rd,san jose,CA,95125,45603055,2020,multifamily housing,83064,85136,2024,in compliance,,,100,17.5,36.8,17.9,37.6,267682.6,6124.4,64.8,32.5,97.3,,1944.9,,,,,,,,,,,1944.9,22.84,89
1409-0-00,1930 almaden rd,san jose,CA,95125,45609004,1977,multifamily housing,107150,109770,2024,in compliance,,,69,43.9,78,44.8,79.4,593616.6,28959,143.7,153.8,297.5,1143.3,,8117.7,,,,,,,,,,9261,84.37,15
1411-0-00,2118 canoas garden ave,san jose,CA,95125,45609007,1972,multifamily housing,227400,139950,2024,in compliance,,,48,74.2,130.4,75.9,133.2,1254137,63410.4,303.5,336.8,640.3,13548.7,,7621.9,,,,,,,,,,21170.6,151.27,11
1412-0-00,2036 evans street,san jose,CA,95125,45609015,1995,multifamily housing,71081,76881,2024,in compliance,,,43,31.9,56.6,32.8,58,305836.7,14750.6,73.7,78.3,152,3937.5,,,,,,,,,,,,3937.5,51.22,3
1413-0-00,2220 canoas garden ave,san jose,CA,95125,45609019,1978,self-storage facility,73094,82000,2024,in compliance,,,,2.1,5.9,2.1,5.9,50746,,12.3,0,12.3,,42.6,,,,,,,,,,,42.6,0.52,
1414-0-00,1800 evans ln,san jose,CA,95125,45610008,2005,multifamily housing,204487,270507,2024,in compliance,,,83,31.4,59.8,32.1,60.9,1231763,44902.7,298.1,238.5,536.6,,16667.5,,,,,,,,,,,16667.5,61.62,20
1435-0-00,1887 monterey rd,san jose,CA,95112,45613005,1976,office,112000,112000,2024,in compliance,,,100,14.9,33.3,15.4,33.3,321519.5,6263.9,77.8,33.3,111.1,,,,,,,,,,,,,3369.9,30.09,
1444-0-00,1979 monterey rd,san jose,CA,95112,45613022,2000,wholesale club/supercenter,77160,77160,2024,in compliance,2024,compliant,84,6.3,11.1,6.4,11.5,145099,,14.41,0,14.41,450.4,,219.4,,,,,,,,,,669.7,8.68,
1447-0-00,2125 canoas garden ave,san jose,CA,95125,45618003,2001,office,29200,29200,2024,in compliance,,,100,10.3,5.2,11.4,6.3,-27505,4258.5,-6.7,22.6,16,,1348.4,,,,,,,,,,,1348.4,46.18,
1448-0-00,701 curtner ave,san jose,CA,95125,45618008,1995,multifamily housing,38076,51940,2024,in compliance,,,97,45,103.6,46.5,106.5,501661.9,7038.4,121.4,37.4,158.8,,6429.5,,,,,,,,,,,6429.5,123.79,23
1451-0-00,2179 stone ave,san jose,CA,95125,45620014,1989,non-refrigerated warehouse,21776,21776,2024,in compliance,,,70,25.7,70.9,26,71.3,160360,186.6,38.8,1,39.8,,113.2,,,,,,,,,,,113.2,5.2,
1452-0-00,2181 monterey hwy,san jose,CA,95125,45622001,2008,retail store,141814,117030,2024,in compliance,,,99,29.8,70.3,31,70.8,902664.1,12894.8,218.5,68.5,287,,1063.2,758.6,,,,,,,,,,1821.8,12.92,
1453-0-01,11 curtner ave,san jose,CA,95125,45622002,2006,retail store,25821,25821,2024,in compliance,,,89,36.4,99.6,35.8,97.1,257160.6,480.7,62.2,2.6,64.8,,362.9,,,,,,,,,,,362.9,14.06,
1453-0-02,21 curtner ave,san jose,CA,95125,45622002,2006,retail store,20472,20472,2024,in compliance,,,32,55.5,155,54.4,152,325358.9,29.4,78.7,0.2,78.9,,10.5,,,,,,,,,,,10.5,0.51,
1453-0-03,181 curtner ave,san jose,CA,95125,45622002,2006,retail store,45230,45168,2024,in compliance,,,58,50.5,131.6,50.8,130.1,580746.1,3111.2,140.6,16.5,157.1,,78,,,,,,,,,,,78,1.73,
1454-0-00,2161 monterey rd,san jose,CA,95112,45622003,2007,retail store,137755,137716,2024,in compliance,2024,compliant,86,54,132.1,55.2,131.9,1705789,17778,412.9,94.4,507.3,2613,,,,,,,,,,,,2613,18.97,
1456-0-00,2302 almaden rd,san jose,CA,95125,45623006,1967,strip mall,95967,104648,2024,in compliance,,,,82.7,176.9,82.7,174.9,1543262,33870.4,373.5,179.9,553.4,2253.5,,,,,,,,,,,,2253.5,21.53,
1457-0-00,2415 rinconada dr,san jose,CA,95125,45624009,1968,multifamily housing,76194,72433,2024,in compliance,,,81,37.8,67.7,38.5,68.7,343721.3,16136.7,83.2,85.7,168.9,,7208.4,,,,,,,,,,,7208.4,99.52,3
1458-0-00,1277 babb ct,san jose,CA,95125,45625004,1980,multifamily housing,103252,103264,2024,in compliance,,,100,9.1,18.1,9.2,18.3,148330.8,4476,35.9,23.8,59.7,,3227.5,,,,,,,,,,,3227.5,31.26,63
1459-0-00,2315 canoas garden ave,san jose,CA,95125,45625005,1980,worship facility,95900,190818,2024,in compliance,,,88,17.2,34.4,18,35.2,521723,16497,118.13,87.62,205.75,,2487.7,,,,,,,,,,,2487.7,13.04,
1460-0-00,1255 babb ct,san jose,CA,95125,45625006,1980,multifamily housing,88680,116350,2024,in compliance,,,99,21.6,42.8,21.8,42.6,383073.2,12323.6,92.7,65.5,158.2,,4129.4,,,,,,,,,,,4129.4,35.49,43
1461-0-00,2455 masonic dr,san jose,CA,95125,45625007,1982,other,34800,43900,2024,in compliance,,,,22.7,50.8,23.3,50.6,192554.5,3649.2,46.6,19.4,66,,623.3,,,,,,,,,,,623.3,14.2,
1462-0-00,300 sands dr,san jose,CA,95125,45626044,1997,multifamily housing,101600,101600,2024,in compliance,,,93,19.1,51.6,19.5,52.1,538558.5,1436.6,130.3,7.6,138,,6746.3,,,,,,,,,,,6746.3,66.4,
1465-0-00,88 montecito vista dr,san jose,CA,95111,45640003,2015,multifamily housing,87600,213777,2024,in compliance,2024,compliant,99,15.9,30.8,16,31,507519.7,16967.9,122.8,90.1,213,,6361.6,,,,,,,,,,,6361.6,29.76,53
1470-0-00,5225 terner way,san jose,CA,95136,45811015,1997,multifamily housing,119595,180383,2024,in compliance,,,83,23,42,23.6,43.1,553709.8,23700.1,134,125.9,259.9,,7597.7,,,,,,,,,,,7597.7,42.12,6
1471-0-00,5210 terner way,san jose,CA,95136,45811016,2004,multifamily housing,168476,168471,2024,in compliance,,,98,29,42.6,30,43.3,334005.7,39137.3,80.8,207.9,288.7,2207,4472.3,,,,,,,,,,,6679.2,39.65,54
1472-0-00,4984 severance dr,san jose,CA,95136,45812031,1991,multifamily housing,54970,74197,2024,in compliance,,,86,40.6,65.1,41.8,66.4,278838.6,21521.1,67.5,114.3,181.8,,6960.7,,,,,,,,,,,6960.7,93.81,11
1475-0-00,5411 thornwood dr,san jose,CA,95123,45813052,1978,retail store,236200,235939,2024,in compliance,2024,not submitted,94,25.8,71.5,24.8,68.9,1703082,481,412.2,2.6,414.8,1132.6,,,,,,,,,,,,1132.6,4.8,
1476-0-00,5420 thornwood dr,san jose,CA,95123,45813058,1980,bowling alley,48860,49049,2024,in compliance,,,,58.6,139.7,57.7,137.4,630710.3,6805.2,152.7,36.1,188.8,,972.2,,,,,,,,,,,972.2,19.82,
1477-0-00,5589 winfield blvd,san jose,CA,95123,45813061,1985,office,27467,21116,2024,in compliance,2024,not submitted,,45.1,126.4,45.1,126.4,279297.9,,67.6,0,67.6,,616.4,,,,,,,,,,,616.4,29.19,
1479-0-00,5440 thornwood dr,san jose,CA,95123,45813067,1981,strip mall,21475,21475,2024,in compliance,,,,62.6,135.4,61.8,132.7,243920.8,4942.5,59,26.3,85.3,525.1,,,,,,,,,,,,525.1,24.45,
1479-1-00,925 blossom hill rd,san jose,CA,95123,45813079,1971,enclosed mall,661936,1139602,2024,in compliance,,,,25.6,71.8,25.6,71.8,8565739,,2073.2,0,2073.2,39984,,,,,,,,,,,,39984,35.09,
1480-0-00,879 blossom hill rd,san jose,CA,95123,45813080,2004,retail store,159697,166458,2024,in compliance,,,78,49.5,123.2,50.3,122.9,1954535,16986,473.1,90.2,563.3,,,,,,,,,,,,,,,
1483-0-00,1009 blossom river way,san jose,CA,95123,45814030,2000,multifamily housing,176070,302440,2024,in compliance,,,89,27.4,59.3,27.8,60.2,1569292,30529,379.8,162.2,542,11509,,,,,,,,,,,,11509,38.05,
1484-0-00,1000 blossom river way,san jose,CA,95123,45814033,1999,multifamily housing,131275,146339,2024,in compliance,2024,compliant,90,41.2,65.3,42.2,66.4,539872.7,43355.3,130.7,230.3,360.9,,5881,,,,,,,,,,,5881,40.19,82
1486-0-00,1055 blossom hill rd,san jose,CA,95123,45815022,1986,strip mall,36856,36856,2024,in compliance,,,,51.5,96.1,52.2,96,253960,10589.4,61.5,56.2,117.7,,1247.9,,,,,,,,,,,1247.9,33.86,
1487-0-00,4950 almaden expy,san jose,CA,95118,45817022,1980,strip mall,143349,137277,2024,in compliance,2024,not submitted,,109.7,251.8,112,252.6,3104218,47847.8,751.3,254.1,1005.5,,3023.4,,,,,,,,,,,3023.4,22.02,
1488-0-00,5155 cherry ave,san jose,CA,95118,45817035,2016,fitness center/health club/gym,45000,45000,2024,in compliance,,,,62.2,138.9,62.2,138.9,554454.6,9081.9,134.2,48.2,182.4,802.9,,,,,,,,,,,,802.9,17.84,
1489-0-00,5140 cherry ave,san jose,CA,95118,45817046,2017,strip mall,52999,53327,2024,in compliance,,,,46.2,124.1,45.8,121.9,659254.1,1914.4,159.6,10.2,169.7,318.5,,,,,,,,,,,,318.5,5.97,
1490-0-00,5160 cherry ave,san jose,CA,95118,45817049,2015,retail store,143375,145057,2024,in compliance,,,76,51.1,136.1,51,135.1,1979263,6490.9,479,34.5,513.5,,1255.2,,,,,,,,,,,1255.2,8.65,
1491-0-00,1056 branham ln,san jose,CA,95136,45818009,1988,manufacturing/industrial plant,22554,34472,2024,in compliance,,,,2.8,7.9,2.8,7.8,28011.6,,6.8,0,6.8,,763,,,,,,,,,,,763,22.13,
1491-1-00,4610 almaden expy,san jose,CA,95118,45818080,2020,senior living community,203993,203993,2024,in compliance,,,8,49,96.9,50,98,1553450,49059.6,376,260.6,636.6,4135.5,,,,,,,,,,,,4135.5,20.27,
1492-0-00,1010-1070  foxchase dr,san jose,CA,95123,45831001,1986,multifamily housing,212532,336580,2024,in compliance,,,86,35.6,65.4,36.3,66.4,1591341,67929,385.2,360.8,746,,24832.9,,,,,,,,,,,24832.9,73.78,26
1495-0-00,909 capitol expressway auto mall,san jose,CA,95136,45904005,2015,vehicle dealership,22053,35058,2024,in compliance,,,72,42.2,101.7,43.7,102.4,331821.9,3992.1,75.1,21.2,96.3,,766.5,,,,,,,,,,,766.5,21.86,
1496-0-00,919 capitol expressway auto mall,san jose,CA,95136,45904014,2012,vehicle dealership,54268,49050,2024,in compliance,,,72,41.7,103.8,43.1,105.2,492828.8,4324.9,111.6,23,134.6,,1211,,,,,,,,,,,1211,24.69,
1497-0-00,911 capitol expressway auto mall,san jose,CA,95136,45904015,2001,vehicle dealership,58654,58166,2024,in compliance,,,38,55.7,127.7,58.2,129.1,662516.5,11224.9,150,59.6,209.6,,1417.5,,,,,,,,,,,1417.5,24.37,
1498-0-00,905 capitol expressway auto mall,san jose,CA,95136,45904023,2012,vehicle dealership,39250,37132,2024,in compliance,,,37,68.6,157.8,72.6,161.9,533142.9,8757.3,120.7,46.5,167.2,,1695.5,,,,,,,,,,,1695.5,45.66,
1499-0-00,745 capitol expressway auto mall,san jose,CA,95136,45905016,1987,vehicle dealership,47819,54691,2024,in compliance,,,69,45.6,101.5,48.7,104.8,491529.3,9855.7,119,52.3,171.3,,230.8,,,,,,,,,,,230.8,4.22,
1500-0-00,755 capitol expressway auto mall,san jose,CA,95136,45905017,2010,vehicle dealership,25300,21156,2024,in compliance,,,57,52.8,125.6,56.5,128.5,245211.5,3578,55.5,19,74.5,,570.2,,,,,,,,,,,570.2,26.95,
1501-0-00,775 capitol expressway auto mall,san jose,CA,95136,45905019,2019,vehicle dealership,194847,109277,2024,in compliance,,,53,46.1,113.3,47.5,114.3,1178428,11731.3,285.2,62.3,347.5,1230,,1382.1,,,,,,,,,,2612.1,23.9,
1502-0-00,800 hillsdale ave,san jose,CA,95136,45905027,1970,multifamily housing,167705,198801,2024,in compliance,,,97,31.8,64.7,32.3,65.1,1041100,28604.4,252,151.9,403.9,,12751.2,,,,,,,,,,,12751.2,64.14,
1502-1-00,725 capitol expy auto mall,san jose,CA,95136,45905032,1900,self-storage facility,63603,63603,2024,in compliance,2024,compliant,,7.9,22.2,7.9,22.2,148102,,35.8,0,35.8,4,,,,,,,,,,,,4,0.06,
1503-0-00,3220 pearl ave,san jose,CA,95136,45905037,2004,multifamily housing,128376,153000,2024,in compliance,,,94,34.3,58,34.9,58.9,638958,31551,138.6,167.6,306.2,9508.5,,,,,,,,,,,,9508.5,62.15,47
1504-0-00,1050 capitol expressway auto mall,san jose,CA,95136,45906039,2011,vehicle dealership,27134,27134,2024,in compliance,,,37,62.9,162.5,64.7,164.4,438435.5,2583.5,99.3,13.7,113,,2403.3,,,,,,,,,,,2403.3,88.57,
1505-0-00,980 capitol expressway auto mall,san jose,CA,95136,45906043,2010,vehicle dealership,27526,27526,2024,in compliance,,,77,47.5,106.7,50.3,108.8,258103.4,5033,58.4,26.7,85.2,,8.2,,,,,,,,,,,8.2,0.3,
1507-0-00,947 branham ln,san jose,CA,95136,45908004,1972,multifamily housing,53344,53668,2024,in compliance,,,78,41.1,63.2,42.5,64.1,175190.7,16834.7,42.4,89.4,131.8,,2689.7,,,,,,,,,,,2689.7,50.12,38
1508-0-00,4424 pearl ave,san jose,CA,95136,45918002,1979,strip mall,62740,31370,2024,in compliance,2024,compliant,,51,119.6,50.6,118.4,342985.3,4159.7,83,22.1,105.1,,1253.7,,,,,,,,,,,1253.7,39.97,
1519-0-00,3900 vistapark dr,san jose,CA,95136,46219019,1900,self-storage facility,111270,108498,2024,in compliance,,,,1.8,5.1,1.8,5,57157,,13.8,0,13.8,144,,,,,,,,,,,,144,1.33,
1521-0-00,3955 vistapark dr,san jose,CA,95136,46220005,2000,multifamily housing,45440,55225,2024,in compliance,,,100,19,28.1,19.4,28.8,77742.8,8077.5,18.8,42.9,61.7,,3529.3,,,,,,,,,,,3529.3,63.91,31
1522-0-00,3975 vistapark dr,san jose,CA,95136,46220006,2000,multifamily housing,45440,59336,2024,in compliance,,,86,30,62.2,30.5,63.1,309071.6,7560.3,74.8,40.2,115,,2845.6,,,,,,,,,,,2845.6,47.96,49
1523-0-00,370 vista roma way,san jose,CA,95136,46220008,2004,multifamily housing,227940,297408,2024,in compliance,,,72,34,67.7,34.4,68.1,1593938,47780.1,385.8,253.8,639.6,,18096.4,,,,,,,,,,,18096.4,60.85,22
1524-0-00,4000 ellmar oaks dr,san jose,CA,95136,46242002,1986,multifamily housing,241800,391955,2024,in compliance,2024,compliant,94,22.2,58.1,22.8,59.3,2323499,10111.9,562.4,53.7,616.1,,31300.9,,,,,,,,,,,31300.9,79.86,18
1525-0-00,3970 the woods dr,san jose,CA,95136,46243015,1981,multifamily housing,198886,207750,2024,in compliance,,,91,36.4,65,37.2,66.5,952183.3,44886,230.5,238.4,468.9,,15599.5,3143.3,,,,,,,,,,18742.8,90.22,10
1526-0-00,4200 the woods dr,san jose,CA,95136,46243016,1983,multifamily housing,202412,206764,2024,in compliance,,,90,41.4,68.4,42.5,70,878979.6,57895,212.7,307.5,520.2,16175.5,,2396,,,,,,,,,,18571.4,89.82,8
1527-0-00,131 baroni ave,san jose,CA,95136,46243018,1999,non-refrigerated warehouse,50920,68679,2024,in compliance,,,95,4.1,11.4,4.1,11.4,81762.5,,19.8,0,19.8,,340.5,,,,,,,,,,,340.5,4.96,
1528-0-00,4100 the woods dr,san jose,CA,95136,46243020,1985,multifamily housing,208716,199366,2024,in compliance,,,95,35.3,65.1,36.2,66.5,951775.2,39679.5,230.4,210.8,441.1,12524.1,,2548.6,,,,,,,,,,15368.7,77.09,22
1530-0-00,4300 the woods dr,san jose,CA,95136,46245011,1991,multifamily housing,308126,305600,2024,in compliance,,,67,41.5,76.5,42.8,78.5,1717537,72237.7,415.7,383.7,799.4,18843.1,,4611.3,,,,,,,,,,23454.4,76.75,13
1531-0-00,4500 the woods dr,san jose,CA,95136,46245014,2003,multifamily housing,400168,400168,2024,in compliance,,,77,38,71.2,39.1,72.6,2114589,84154.9,511.8,447,958.8,23228.2,,8141.3,,,,,,,,,,31369.5,78.39,8
1532-0-00,4400 the woods dr,san jose,CA,95136,46245015,1999,multifamily housing,229902,229902,2024,in compliance,,,71,41.1,75.1,41.7,75.7,1227787,53938.6,297.2,286.5,583.7,12560.3,,3439.3,,,,,,,,,,15999.7,69.59,15
1534-0-00,4501 snell ave,san jose,CA,95136,46246021,1991,multifamily housing,72588,291091,2024,in compliance,,,75,32.1,61.4,32.8,62.4,1586816,56808.9,384.1,301.7,685.8,,17006.1,,,,,,,,,,,17006.1,50.2,32
1535-0-00,179 branham ln,san jose,CA,95136,46246029,1988,supermarket/grocery store,52363,54940,2024,in compliance,,,77,148.1,347.2,148.6,345.7,1744529,22137,422.2,117.6,539.8,2041,,,,,,,,,,,,2041,37.15,
1536-0-00,3555 sandpebble,san jose,CA,95136,46249007,1999,multifamily housing,151200,151656,2024,in compliance,,,74,33.3,67.4,33.6,67.7,822967.3,22904.9,199.2,121.7,320.8,,,,,,,,,,,,,,,
1537-0-00,635 w capitol expy,san jose,CA,95136,46249008,1997,retail store,147317,122244,2024,in compliance,,,69,90.3,136.8,93.1,139.2,850171,84747,205.8,450.1,655.9,2049,,,,,,,,,,,,2049,16.76,
1539-0-00,3510 charter park dr,san jose,CA,95136,46260021,2009,self-storage facility,33318,42042,2024,in compliance,2024,not submitted,,5.4,8.2,5.4,8.2,66980.4,,16.2,0,16.2,73,,,,,,,,,,,,73,1.74,
1540-0-00,3751 charter park ct,san jose,CA,95136,46260026,1991,manufacturing/industrial plant,25448,25448,2024,in compliance,,,,26.9,68.3,27.3,68.2,168157.9,1220,40.7,6.5,47.2,,576.2,,,,,,,,,,,576.2,22.64,
1541-0-00,3801 charter park ct,san jose,CA,95136,46260027,1990,manufacturing/industrial plant,27629,27629,2024,in compliance,,,,13.7,31.8,14,32.1,80125.1,1143.6,19.4,6.1,25.5,,316.4,,,,,,,,,,,316.4,11.45,
1543-0-00,210 hillsdale ave,san jose,CA,95136-1392,46260029,1994,manufacturing/industrial plant,34924,34900,2024,in compliance,,,,92.1,253.3,92.6,253.8,915319.3,1073,221.5,5.7,227.2,,212,,,,,,,,,,,212,6.07,
1546-0-00,3591 charter park dr,san jose,CA,95136,46260037,1990,manufacturing/industrial plant,23600,24000,2024,in compliance,,,,50.7,134.4,51.7,135.4,326127.2,1274,78.9,6.8,85.7,,285,,,,,,,,,,,285,11.88,
1547-0-00,565 w capitol expressway,san jose,CA,95136,46264012,1995,supermarket/grocery store,59253,59906,2024,in compliance,2024,not submitted,71,142.5,365.6,143.7,364.9,2146715,12862.5,519.6,68.3,587.9,,659.6,,,,,,,,,,,659.6,11.01,
1548-0-00,3601 copperfield dr,san jose,CA,95136,46265005,1999,multifamily housing,271344,298848,2024,in compliance,,,70,35.9,68.6,36.9,70.4,1583856,56352.3,383.3,299.3,682.7,,27393,,,,,,,,,,,27393,91.66,6
1550-0-00,461 blossom hill rd,san jose,CA,95123,46414038,1989,strip mall,27119,28488,2024,in compliance,,,,168.5,250.4,170.6,250.9,341968.8,36946.6,82.8,196.2,279,,3271.9,,,,,,,,,,,3271.9,114.85,
1551-0-00,841 blossom hill rd,san jose,CA,95123,46427027,1974,office,32337,32337,2024,in compliance,,,65,42.2,88,44.1,88.9,230960.3,6366.2,55.9,33.8,89.7,1374.9,,,,,,,,,,,,1374.9,42.52,
1552-0-00,827 blossom hill rd,san jose,CA,95123,46427029,1974,medical office,21197,20185,2024,in compliance,,,99,43.7,107,44.6,106.6,212067,2227.7,51.3,11.8,63.2,,434.9,,,,,,,,,,,434.9,20.52,
1553-0-00,865 blossom hill rd,san jose,CA,95123,46435033,2000,strip mall,59176,61680,2024,in compliance,2024,compliant,,41.6,113.4,41.1,111.4,704715.3,1293.4,170.6,6.9,177.4,,540.8,,,,,,,,,,,540.8,8.77,
1554-0-00,210 n 4th st,san jose,CA,95112,46701080,1986,office,46123,46084,2024,in compliance,2024,compliant,16,86.7,183.5,85.5,180,696731.8,15611.6,168.6,82.9,251.6,279.4,,,,,,,,,,,,279.4,6.06,
1559-1-00,901 e santa clara st,san jose,CA,95116,46712005,2008,other - recreation,30000,30000,2024,in compliance,,,,76,134.2,78.3,136.6,335586.3,12043.3,66.5,64,130.5,,745.7,83.1,,,,,,,,,,828.8,27.63,
1560-0-00,25 n 14th st,san jose,CA,95112,46715090,1965,office,81230,81230,2024,in compliance,,,61,58.9,146.2,60.3,146.1,1125866,10561.9,272.5,56.1,328.6,,342.1,,,,,,,,,,,342.1,4.21,
1560-1-00,190 n 5th st,san jose,CA,95112,46719047,1990,office,28943,28943,2024,in compliance,,,99,15.7,39.8,14.9,37.4,105672,701,25.6,3.7,29.3,18,,,,,,,,,,,,18,0.62,
1561-0-00,24 n 5th st,san jose,CA,95112,46719078,2013,worship facility,21915,22000,2024,in compliance,,,72,21.2,43.9,22.4,44.8,78299.7,2258.4,19,12,30.9,63.5,,,,,,,,,,,,63.5,2.88,
1562-0-00,180 n 4th st,san jose,CA,95112,46720024,1965,other - lodging/residential,82504,20000,2024,in compliance,,,,175.9,415.5,185.6,441.6,826456.5,8926.9,200,47.4,247.4,,5903.5,,,,,,,,,,,5903.5,295.17,
1562-1-00,156 e st john st,san jose,CA,95112,46720018,2016,multifamily housing,44627,109070,2024,in compliance,,,100,20.7,38.3,20.7,38.3,303687.6,12190,73.5,64.7,138.2,,4237.5,,,,,,,,,,,4237.5,38.85,26
1563-0-00,96 n 3rd st,san jose,CA,95112,46720068,1985,office,66481,65502,2024,in compliance,,,63,93.4,175.1,95.7,175.1,818843,34720,198.2,184.4,382.6,,1259,,,,,,,,,,,1259,19.22,
1564-0-00,196 n 3rd st,san jose,CA,95112,46720073,1924,performing arts,53553,54976,2024,in compliance,2024,compliant,,31.6,67.9,32.8,70.1,328749.3,6806.2,79.6,36.2,115.7,841.6,,,,,,,,,,,,841.6,15.31,
1565-0-00,60 n 3rd st,san jose,CA,95112,46720091,1972,multifamily housing,95418,119700,2024,in compliance,,,81,45.8,109.5,47.4,113,1267596,13480,287,71.6,358.6,,6549,,,,,,,,,,,6549,54.71,83
