SAN JOSE BUILDING ID,STREET,CITY,STATE,ZIP CODE,ASSESSOR PARCEL NUMBER,YEAR BUILT,PRIMARY PROPERTY TYPE,ASSESSOR GROSS FLOOR AREA (ft^2),REPORTED GROSS FLOOR AREA (ft^2),ANNUAL REPORTING YEAR,ANNUAL BENCHMARKING STATUS,ENERGY STAR SCORE,WEATHER NORMALIZED SITE ENERGY USE INTENSITY (kBTU/ft^2),WEATHER NORMALIZED SOURCE ENERGY USE INTENSITY (kBTU/ft^2),SITE ENERGY USE INTENSITY (kBTU/ft^2),SOURCE ENERGY USE INTENSITY (kBTU/ft^2),TOTAL ELECTRICITY USE (kWh),TOTAL NATURAL GAS USE (therms),INDIRECT GREENHOUSE GAS EMISSIONS (metric tons of CO2e),DIRECT GREENHOUSE GAS EMISSIONS (metric tons of CO2e),TOTAL GREENHOUSE GAS EMISSIONS (metric tons of CO2e),MUNICIPALLY SUPPLIED WATER INDOOR USE (kgal),MUNICIPALLY SUPPLIED WATER MIXED USE (kgal),MUNICIPALLY SUPPLIED WATER OUTDOOR USE (kgal),RECYCLED WATER INDOOR USE (kgal),RECYCLED WATER MIXED USE (kgal),RECYCLED WATER OUTDOOR USE (kgal),WELL WATER INDOOR USE (kgal),WELL WATER MIXED USE (kgal),WELL WATER OUTDOOR USE (kgal),OTHER WATER INDOOR USE (kgal),OTHER WATER MIXED USE (kgal),OTHER WATER OUTDOOR USE (kgal),TOTAL WATER USE (kgal),WATER USE INTENSITY (gal/ft^2),US EPA WATER SCORE
1755-1-00,1700 alum rock ave,san jose,CA,95116,48118060,1999,social/meeting hall,57921,57921,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1757-0-00,75 mccreery ave,san jose,CA,95116,48118070,2013,multifamily housing,91752,172386,2019,in compliance,95,27,45.9,26.9,45.5,497254.8,29400.1,112.5,156.2,268.6,,12712.9,,,,,,,,,,,12712.9,73.75,13
1758-0-00,1918 alum rock ave,san jose,CA,95116,48119140,2004,multifamily housing,90312,40728,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1759-0-00,2080 alum rock ave,san jose,CA,95116,48121015,1963,multifamily housing,79380,79380,2019,in compliance,,,,,,,,,,,,,,,,,,,,,,,,,
1760-0-00,2151 plaza de guadalupe,san jose,CA,95116,48121149,1981,multifamily housing,61004,136255,2019,in compliance,,9.5,26,9.4,25.8,,259.0942381,,1.4,,,,,,,,,,,,,,3006.4,37.18,
1763-0-00,1900 poco way,san jose,CA,95116,48137045,2000,multifamily housing,77446,129985,2019,pending revisions,,15.7,25,15.6,24.8,,14135.58989,,75.1,,,,,,,,,,,,,,7660.8,58.94,
1765-0-00,1775 story rd,san jose,CA,95122,48138020,2001,mixed use property,60515,65067,2019,in compliance,,37.2,103.5,36.6,101.9,,198.3999745,,1.1,,,,,,,,,,,,,,1716.9,26.39,
1765-1-00,1025 knox ave,san jose,CA,95122,48139027,1980,self-storage facility,109230,139332,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1767-0-00,305 san antonio ct,san jose,CA,95116,48146010,2009,multifamily housing,63224,63643,2019,in compliance,100,12.7,32,12.7,32,,1253.699989,,6.7,,,,,,,,,,,,,,5096.8,80.08,28
1768-0-00,1640 hermocilla way,san jose,CA,95116,48146021,1999,multifamily housing,58317,78932,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1770-0-00,2487 alum rock ave,san jose,CA,95116,48401040,2000,self-storage facility,58730,74575,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1773-0-00,44 n jackson ave,san jose,CA,95116,48402053,1964,multifamily housing,137772,137772,2019,in compliance,16,62,97.4,61.9,96.3,,60528.79,,321.5,,,,,,,,,,,,,,,,
1774-0-00,60 elodie way,san jose,CA,95116,48403050,1982,,50175,,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1775-0-00,2555 alum rock ave,san jose,CA,95116,48403077,2001,multifamily housing,34073,46250,2019,in compliance,,14.4,22.6,14.6,22.8,,4746.26641,,25.2,,,,,,,,,,,,,,2981.7,64.47,
1776-0-00,2627 madden ave,san jose,CA,95116,48405056,1970,multifamily housing,126660,137118,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1777-0-00,151 n capitol ave,san jose,CA,95127,48405071,1972,,67530,,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1778-0-00,180 n jackson ave,san jose,CA,95116,48406007,1970,senior living community,54834,54834,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1781-0-00,2768 mckee rd,san jose,CA,95127,48410115,1998,multifamily housing,48630,48630,2019,in compliance,53,35.6,73.5,35.8,73.5,,7455.87019,,39.6,,,,,,,,,,,,,,,,
1782-1-00,3071 rose ave,san jose,CA,95127,48421029,2003,multifamily housing,55833,50353,2019,in compliance,97,23.7,47,23.4,46.3,,5544.63348,,29.5,,,,,,,,,,,,,,2833.8,56.28,30
1784-0-00,2940 alum rock ave,san jose,CA,95127,48421046,2012,retail store,100282,47000,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1785-0-00,2855 story rd,san jose,CA,95127,48433145,2007,retail store,149343,152463,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1788-0-00,2605 la hacienda ct,san jose,CA,95127,48444058,2001,multifamily housing,42064,93456,2019,in compliance,93,20.3,47.1,20.8,47.7,,3649.809743,,19.4,,,,,,,,,,,,,,3415,55.96,16
1789-0-00,2601 nuestra castillo ct,san jose,CA,95127,48444059,2001,multifamily housing,152568,155114,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1790-0-00,2600 nuestra castillo ct,san jose,CA,95127,48444067,2003,multifamily housing,35653,38808,2019,in compliance,84,25.1,52.2,25,51.8,,4527.62978,,24,,,,,,,,,,,,,,2069.6,47.76,27
1791-0-00,2835 florence ave,san jose,CA,95127,48454033,1988,multifamily housing,52382,52382,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1793-0-00,1500 story rd,san jose,CA,95122,48608001,1997,self-storage facility,153924,88506,2019,in compliance,,1.9,4.8,1.9,4.8,,295.0000008,,1.6,,,,,,,,,,,,,,96,1.08,
1800-0-00,1750 story rd,san jose,CA,95122,48611050,2005,retail store,120337,126344,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1801-0-00,1250 foxdale loop,san jose,CA,95122,48639025,1980,multifamily housing,276762,276762,2019,in compliance,92,44.4,68.8,43.9,67.2,,102169.4627,,542.7,,,,,,,,,,,,,,39126,122.08,10
1802-0-00,2738 kollmar dr,san jose,CA,95127,48801010,1959,multifamily housing,30256,30223,2019,in compliance,96,46.6,74.9,46.1,73,,9669.09026,,51.4,,,,,,,,,,,,,,4058.9,134.3,10
1809-0-00,3046 story rd,san jose,CA,95127,48803014,1980,retail store,52561,52561,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1810-0-00,2880 e capitol expy,san jose,CA,95148,49102069,2015,supermarket/grocery store,61250,60925,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1811-0-00,3000 e capitol expy,san jose,CA,95148,49102074,2000,vehicle dealership,153692,68650,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1812-0-00,2210 eastridge loop,san jose,CA,95122,49104007,1971,retail store,185468,186666,2019,pending revisions,98,21.2,55.3,20.3,52.8,,4453.037521,,23.7,,,,,,,,,,,,,,1273.7,6.82,
1813-0-00,2190 eastridge loop,san jose,CA,95122,49104049,2000,movie theater,257907,75000,2019,in compliance,,126.3,325.4,121.3,312,,11826.99864,,62.8,,,,,,,,,,,,,,1871.6,24.96,
1813-1-00,2230 eastridge loop,san jose,CA,95122,49104051,1971,retail store,225368,235461,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1814-0-00,2190 eastridge loop,san jose,CA,95122,49104061,1971,enclosed mall,549100,876321,2019,in compliance,,59.1,140.2,58,137.2,,160950.1973,,854.9,,,,,,,,,,,,,,38405.6,34.21,
1816-0-00,1810 midfield ave,san jose,CA,95122,49120011,1964,multifamily housing,192614,192614,2019,in compliance,100,5.6,9.2,5.6,9.2,,7182.1999,,38.1,,,,,,,,,,,,,,,,
1820-0-00,2155 lanai ave,san jose,CA,95122,49126011,1966,multifamily housing,266800,194402,2019,in compliance,100,38.5,71.5,38.3,70.5,,72474.0032,,384.9,,,,,,,,,,,,,,14811.8,43.06,90
1823-0-00,2285 tully rd,san jose,CA,95122,49136001,1979,,56316,,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1826-1-00,3590 cas dr,san jose,CA,95111,49405036,2010,other - recreation,60000,60000,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1828-0-00,4040 monterey rd,san jose,CA,95111,49413002,1972,mixed use property,79942,112344,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1829-0-00,3903 seven trees blvd,san jose,CA,95111,49413011,2005,multifamily housing,147708,154000,2019,in compliance,94,29.4,66.8,29.5,67,,13746.13801,,73,,,,,,,,,,,,,,15736.1,102.18,14
1830-0-00,3975 7 trees blvd,san jose,CA,95111,49413012,1975,multifamily housing,163536,163904,2019,in compliance,100,25.4,37.4,25.5,37.1,,32010.05804,,170,,,,,,,,,,,,,,19276.4,117.61,8
1831-0-00,124 rancho dr,san jose,CA,95111,49701006,2002,multifamily housing,91540,91670,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1838-0-00,200 lewis rd,san jose,CA,95111,49723013,2002,multifamily housing,138964,189598,2019,in compliance,71,33.1,63.2,32.6,61.9,,31830.96757,,169.1,,,,,,,,,,,,,,13722.5,72.38,11
1840-0-00,2859 senter rd,san jose,CA,95111,49728002,1961,,56800,,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1841-0-00,2898 villa monterey,san jose,CA,95111,49730007,1987,multifamily housing,97280,90400,2019,in compliance,99,21.7,51.8,21.3,50.6,,5228.80923,,27.8,,,,,,,,,,,,,,12199.7,119.95,5
1843-0-00,2766 monterey rd,san jose,CA,95111,49733025,1980,multifamily housing,101556,61200,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1849-0-00,2600 corde terra cir,san jose,CA,95111,49760001,2005,multifamily housing,270367,287039,2019,in compliance,59,42.1,76.3,41.8,75.1,,68904.61068,,366,,,,,,,,,,,,,,25359.3,88.35,8
1850-0-00,1310 tully rd,san jose,CA,95122,49918019,1987,,143328,,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1854-0-00,5404 drysdale dr,san jose,CA,95124,56707025,1974,multifamily housing,74791,76582,2019,in compliance,27,75.5,108.4,76.2,109.2,,45598.60775,,242.2,,,,,,,,,,,,,,12733.9,166.28,1
1855-0-00,5255 camden ave,san jose,CA,95124,56707033,1970,multifamily housing,172972,202972,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1861-0-00,1580 kooser rd,san jose,CA,95118,56730017,1979,multifamily housing,105756,105756,2019,in compliance,100,2.8,7.7,2.8,7.7,,,,0,,,,,,,,,,,,,,,,
1862-0-00,1375 blossom hill rd,san jose,CA,95118,56739004,1962,strip mall,221675,211685,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1863-0-00,1380 blossom hill rd,san jose,CA,95118,56740083,1997,multifamily housing,43595,58342,2019,in compliance,99,21.3,38.9,21.2,38.3,,7033.1697,,37.4,,,,,,,,,,,,,,,,
1864-0-00,1110 blossom hill rd,san jose,CA,95118,56750020,2010,strip mall,113693,113693,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1865-0-00,1191 coleman rd,san jose,CA,95120,56753015,1999,multifamily housing,86314,109367,2019,in compliance,24,32,89.6,32,89.6,,0,,0,,,,,,,,,,,,,,,,
1866-0-00,1114 branham ln,san jose,CA,95118,56901041,1985,supermarket/grocery store,52661,48376,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1867-0-00,4950 cherry ave,san jose,CA,95118,56901045,1975,multifamily housing,161770,392189,2019,in compliance,84,38.3,71.8,38.2,70.7,,80951.8695,,430,,,,,,,,,,,,,,25608.3,65.3,28
1871-0-00,5065 almaden expy,san jose,CA,95118,56902071,2000,retail store,140033,47535,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1871-0-01,5095 almaden expy,san jose,CA,95118,56902071,2012,wholesale club/supercenter,92504,92504,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1872-0-00,5353 almaden expy,san jose,CA,95118,56902074,1968,strip mall,400534,400534,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1873-0-00,5301 almaden expy,san jose,CA,95118,56902075,1996,supermarket/grocery store,136000,139257,2019,in compliance,90,148.4,299.9,148.6,300.1,,62758.2895,,333.3,,,,,,,,,,,,,,3257,23.39,
1877-0-00,1602 branham ln,san jose,CA,95118,56925026,1977,multifamily housing,138824,139822,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1878-0-00,5055 dent ave,san jose,CA,95118,56925032,1974,multifamily housing,89440,89789,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1880-0-00,1520 branham ln,san jose,CA,95118,56938053,1973,multifamily housing,86220,85468,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1882-0-00,5050 russo dr,san jose,CA,95118,56964025,2003,multifamily housing,71153,103202,2019,in compliance,97,18.3,43.4,18,42.5,,4679.46208,,24.9,,,,,,,,,,,,,,4548,44.07,42
1884-0-00,6109 meridian ave,san jose,CA,95120,57701028,1975,supermarket/grocery store,52761,51439,2019,in compliance,67,153.3,395.1,153.5,395.4,,10416.09167,,55.3,,,,,,,,,,,,,,585.8,11.1,
1885-0-00,5925 almaden expy,san jose,CA,95120,57706057,1982,strip mall,53189,20473,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1888-1-00,6445 camden ave,san jose,CA,95120,58104011,2006,other - recreation,64000,64000,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1889-0-00,6475 camden ave,san jose,CA,95120,58111022,1985,office,46824,46824,2019,pending revisions,,4.3,12,4.3,12,,,,0,,,,,,,,,,,,,,1938.2,38.76,
1893-0-00,1868 n capitol ave,san jose,CA,95132,58901042,1998,multifamily housing,79490,84000,2019,in compliance,3,,,58.7,118.9,,21772.80115,,115.6,,,,,,,,,,,,,,,,
1899-1-00,1156 n capitol ave,san jose,CA,95132,59128004,1975,strip mall,63667,63667,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1904-0-00,2801 mckee rd,san jose,CA,95127,59218032,1984,self-storage facility,50125,58000,2019,in compliance,,1.9,5.1,1.9,5,,122.4666656,,0.7,,,,,,,,,,,,,,337.9,5.83,
1905-0-00,450 n capitol ave,san jose,CA,95133,59219006,2002,retail store,137145,137143,2019,in compliance,89,50.6,129.2,50.2,128.3,,9638.999698,,51.2,,,,,,,,,,,,,,1909,13.92,
1909-0-00,320 n capitol ave,san jose,CA,95133,59219015,1987,supermarket/grocery store,105353,41990,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1910-0-00,1260 piedmont rd,san jose,CA,95132,59529044,2001,multifamily housing,55875,58000,2019,in compliance,25,42.8,89.3,42.8,88.8,,10321.51011,,54.8,,,,,,,,,,,,,,,,
1911-0-00,410 n white rd,san jose,CA,95127,59901090,2003,multifamily housing,149365,161172,2019,in compliance,92,30.5,51.5,30.5,51.1,,31556.77767,,167.6,,,,,,,,,,,,,,,,
1913-0-00,448 toyon ave,san jose,CA,95127,59937083,1986,multifamily housing,118876,131409,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1914-0-00,3246 cortese cir,san jose,CA,95127,59938038,1987,multifamily housing,252892,252892,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1915-0-00,3487 mckee rd,san jose,CA,95127,59938039,1997,,63426,,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1921-1-00,14271 story rd,san jose,CA,95127,60137027,1980,k-12 school,121421,95000,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1922-0-00,1054 s white rd,san jose,CA,95127,60138077,1987,strip mall,118302,118302,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1924-0-00,2670 s white rd,san jose,CA,95148,64918055,1984,office,76962,30992,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1924-0-01,2680 s white rd,san jose,CA,95148,64918055,1984,office,76962,25616,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1924-0-02,2690 s white,san jose,CA,95148,64918055,1984,office,76962,30692,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1928-0-00,3270 s white rd,san jose,CA,95148,65942010,1984,supermarket/grocery store,52647,52662,2019,in compliance,68,165.2,394.3,163.7,388.7,,20701.9988,,110,,,,,,,,,,,,,,919.2,17.68,
1929-0-00,4055 evergreen village sq,san jose,CA,95135,65956003,2013,wholesale club/supercenter,59433,40950,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1931-1-00,3544 san felipe rd,san jose,CA,95135,65904058,2021,senior living community,91714,93733,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1932-0-00,3403 yerba buena rd,san jose,CA,95135,66019026,1992,office,388279,416008,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1933-0-00,2855 the villages pkwy,san jose,CA,95135,66502016,2002,multifamily housing,45413,85377,2019,in compliance,100,13.1,36.6,12.8,35.7,,,,0,,,,,,,,,,,,,,,,
1934-0-00,2557 alvin ave,san jose,CA,95121,67001009,1980,multifamily housing,75645,76012,2019,in compliance,95,43.4,77,43.3,76.1,,19635.26988,,104.3,,,,,,,,,,,,,,8910.7,117.23,8
1935-0-00,2570 fontaine rd,san jose,CA,95121,67001017,1970,multifamily housing,120816,147200,2019,in compliance,69,38.1,68.1,37.7,66.7,,32537.59172,,172.8,,,,,,,,,,,,,,14201.9,96.48,3
1936-0-00,2560 fontaine rd,san jose,CA,95121,67001028,1990,hotel,56762,35159,2019,in compliance,58,130.9,212.8,131,211.1,,31259.99979,,166,,,,,,,,,,,,,,6756,192.16,
1943-1-00,2905 s king rd,san jose,CA,95122,67012014,2020,self-storage facility,114692,114692,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1945-0-00,3155 silver creek rd,san jose,CA,95121,67015023,2006,retail store,118275,138871,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1947-0-00,1771 e capitol expy,san jose,CA,95121,67015035,1981,strip mall,102994,102994,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1951-0-00,1816 tully rd,san jose,CA,95122,67028015,1988,mixed use property,57427,57427,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1951-0-01,1818 tully rd,san jose,CA,95122,67028015,1988,mixed use property,57427,32927,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1952-0-00,2550 s king rd,san jose,CA,95122,67028034,1978,multifamily housing,169040,170440,2019,in compliance,87,38.7,71.6,38.7,71,,36441.86936,,193.6,,,,,,,,,,,,,,15418.5,90.46,24
1953-0-00,1960 tully rd,san jose,CA,95122,67028038,1988,strip mall,105490,115904,2019,pending revisions,,8.5,23.8,8.4,23.4,,,,0,,,,,,,,,,,,,,1375216.8,11865.14,
1954-0-00,2920 aborn square rd,san jose,CA,95121,67030010,1977,fitness center/health club/gym,63497,63497,2019,in compliance,,,,,,,,,0,,,,,,,,,,,,,,397.8,6.27,
1956-0-00,2625 s king rd,san jose,CA,95122,67033019,1968,multifamily housing,84520,74800,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1958-0-00,2296 quimby rd,san jose,CA,95122,67041003,1987,other,53118,53698,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1960-1-00,2376 s evergreen lp,san jose,CA,95122,67050001,2020,supermarket/grocery store,148262,148262,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1964-0-00,2909 nieman blvd,san jose,CA,95148,67315121,1999,multifamily housing,129216,130936,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1965-0-00,2175 aborn rd,san jose,CA,95121,67326018,1986,multifamily housing,116144,205844,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1966-0-00,1610 e capitol expy,san jose,CA,95121,67603035,1990,strip mall,61936,63785,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1969-0-00,4463 san felipe rd,san jose,CA,95135,67637024,1998,senior living community,73661,76500,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1970-0-00,4855 san felipe rd,san jose,CA,95135,67655058,2021,senior living community,97570,105000,2019,in compliance,98,45.9,82.8,45.9,82.9,,33968.10071,,180.4,,,,,,,,,,,,,,6541.3,50.28,
1971-0-00,6100 monterey rd,san jose,CA,95138,67803034,2016,multifamily housing,207595,227502,2019,in compliance,38,55.8,91,54.6,88.3,,76484.2896,,406.2,,,,,,,,,,,,,,12791.6,61.85,43
1972-0-00,6020 monterey rd,san jose,CA,95138,67803037,1995,self-storage facility,53179,53179,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1973-0-00,5886 eden park pl,san jose,CA,95138,67805048,1986,worship facility,59856,64976,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1974-0-00,5883 rue ferrari,san jose,CA,95138,67805050,1985,office,95760,95648,2019,in compliance,,53.4,115.3,54.6,115.9,938618.7,20203.96317,,107.3,,,,,,,,,,,,,,2490,26.03,
1975-0-00,399 silicon valley blvd,san jose,CA,95138,67805052,1990,,114816,,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1976-0-00,5891 rue ferrari,san jose,CA,95138,67805053,1997,manufacturing/industrial plant,73053,76800,2019,in compliance,47,61,170.9,59.7,167.2,,,,0,,,,,,,,,,,,,,1488.7,19.67,
1977-0-00,5853 rue ferrari,san jose,CA,95138,67805057,1992,other - technology/science,286330,154080,2019,in compliance,,300.1,815.2,301.1,816.3,,23632.38905,,125.5,,,,,,,,,,,,,,3395.8,22.04,
1977-0-02,5863 rue ferrari,san jose,CA,95138,67805057,1992,other - technology/science,286330,286606,2019,in compliance,,161.3,438.3,161.9,438.8,,23632.38905,,125.5,,,,,,,,,,,,,,4157.6,14.51,
1978-0-00,5801 rue ferrari,san jose,CA,95138,67805061,1999,wholesale club/supercenter,78000,78634,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1979-0-00,302 enzo dr,san jose,CA,95138,67806021,1980,office,91694,92000,2019,in compliance,38,72.8,169.5,73.8,170.6,,10895.5001,,57.9,,,,,,,,,,,,,,469.8,8.9,
1980-0-00,300 enzo dr,san jose,CA,95138,67806022,1998,police station,97831,97831,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1981-0-00,5900 optical ct,san jose,CA,95138,67807039,2002,manufacturing/industrial plant,189970,190000,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1982-0-00,5981 optical ct,san jose,CA,95138,67807041,2003,,110542,,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1983-0-00,5970 optical ct,san jose,CA,95138,67807042,2002,,128520,,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1984-0-00,5941 optical ct,san jose,CA,95138,67807043,2002,laboratory,67500,68521,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1985-0-00,5945 optical ct,san jose,CA,95138,67807044,2002,laboratory,67500,67807,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1986-0-00,5855 silver creek valley pl,san jose,CA,95138,67807046,2017,,90085,,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1986-1-00,5995 hellyer ave,san jose,CA,95138,67808057,2018,distribution center,156007,156007,2019,in compliance,,,,,,,,,0,,,,,,,,,,,,,,,,
1986-2-00,5921 optical ct,san jose,CA,95138,67807048,2003,office,67500,67500,2019,pending revisions,,,,,,,,,0,,,,,,,,,,,,,,,,
1986-3-00,5901 optical ct,san jose,CA,95138,67807047,2001,laboratory,67500,67701,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1987-0-00,474 piercy rd,san jose,CA,95138,67808058,1980,worship facility,128640,128640,2019,in compliance,,4,7.2,4,7.2,,2941.620198,,15.6,,,,,,,,,,,,,,,,
1988-0-00,500 piercy rd,san jose,CA,95138,67808061,2000,distribution center,162066,162066,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1989-0-00,6212 hellyer ave,san jose,CA,95138,67808062,2016,distribution center,111400,111700,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1991-0-00,5524 monterey rd,san jose,CA,95138,67853002,1989,strip mall,53293,53293,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1991-0-01,5502 monterey rd,san jose,CA,95138,67853002,1989,fitness center/health club/gym,130182,109536,2019,in compliance,,,,,,,,,,,,,,,,,,,,,,,1019,10.04,
1992-1-00,215 ford rd,san jose,CA,95138,67853006,2014,multifamily housing,173321,100805,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1994-0-00,6000 silver creek valley rd,san jose,CA,95138,67893024,1999,office,263824,263000,2019,in compliance,,,,108.7,272.9,,47417.9968,,251.9,,,,,,,,,,,,,,6790.2,25.82,
1996-0-00,5900 silver creek valley rd,san jose,CA,95138,67893031,1999,manufacturing/industrial plant,66694,67000,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1997-0-00,5521 hellyer ave,san jose,CA,95138,67901005,1900,manufacturing/industrial plant,203783,203807,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1998-0-00,5717 fontanoso way,san jose,CA,95138,67901006,1999,,78160,,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1999-0-00,5799 fontanoso way,san jose,CA,95138,67901007,2000,office,93650,93650,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
2000-0-00,845 embedded way,san jose,CA,95138,67901011,2001,office,67912,67912,2019,in compliance,,,,,,,,,,,,,,,,,,,,,,,,,
2001-0-00,5300 hellyer ave,san jose,CA,95138,67901016,2000,,160000,,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
2002-0-00,800 embedded way,san jose,CA,95138,67901017,2000,mixed use property,255000,240000,2019,in compliance,,81.5,149.5,81.4,148.4,,107873.5672,,573,,,,,,,,,,,,,,14940.5,63.04,
2003-0-00,5325 hellyer ave,san jose,CA,95138,67901019,2000,office,256500,256250,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
2004-0-00,5400 hellyer ave,san jose,CA,95138,67901021,2000,manufacturing/industrial plant,77184,77000,2019,in compliance,,,,,,,,,0,,,,,,,,,,,,,,,,
2005-0-00,5500-5550 hellyer ave,san jose,CA,95138,67901022,2000,office,196534,196534,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
2006-0-00,5750 hellyer ave,san jose,CA,95138,67901023,2001,other - public services,72337,72337,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
2007-0-00,5850 hellyer ave,san jose,CA,95138,67902016,1998,,109812,,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
2008-0-00,5215 hellyer ave,san jose,CA,95138,67905003,1984,office,347434,347434,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
2009-0-00,5245 hellyer ave,san jose,CA,95138,67905009,2000,laboratory,118632,60000,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
2010-0-00,5285 hellyer ave,san jose,CA,95138,67905010,2000,laboratory,59316,60000,2019,pending revisions,40,58.9,115.8,60.3,116.7,,17647.47993,,93.7,,,,,,,,,,,,,,1707.1,28.78,
